utt_id,primary_language,family,gender,duration_s,reference_text,reference_normalized,hypothesis_text,hypothesis_normalized,wer,n_sub,n_del,n_ins,ref_len_words
svarah_03719,Bodo,Sino-Tibetan,Male,3.2253125,"Mizoram, Meghalaya, Tripura in the south",mizoram meghalaya tripura in the south,"Mizoram, Meghalaya, Tripura in the South.",mizoram meghalaya tripura in the south,0.0,0,0,0,6
svarah_03721,Tamil,Dravidian,Female,2.553125,can you suggest me a healthy food for dinner,can you suggest me a healthy food for dinner,Can you suggest me a healthy food for dinner?,can you suggest me a healthy food for dinner,0.0,0,0,0,9
svarah_03725,Telugu,Dravidian,Male,0.4879375,Tree,tree,Tree,tree,0.0,0,0,0,1
svarah_03743,Bodo,Sino-Tibetan,Male,2.400125,The sides of the mountains are bare,the sides of the mountains are bare,The sides of the mountains are bare.,the sides of the mountains are bare,0.0,0,0,0,7
svarah_03746,Odia,Indo-Aryan,Female,1.7783125,in a foreign language.,in a foreign language,in a foreign language,in a foreign language,0.0,0,0,0,4
svarah_03771,Marathi,Indo-Aryan,Male,10.3534375,"What is the status of my order with items GoodDiet Cold Pressed Coconut Oil , Fresho Signature Dry Fruit Munchies , Charvik Dry Fruit Ladoo",what is the status of my order with items gooddiet cold pressed coconut oil fresho signature dry fruit munchies charvik dry fruit ladoo,"What is the status of my order with items Good Diet, Cold Press Coconut Oil, Fresho Signature Dry Fruit Munchies, Charvik Dry Fruit Laddu?",what is the status of my order with items good diet cold press coconut oil fresho signature dry fruit munchies charvik dry fruit laddu,0.17391304347826086,3,0,1,23
svarah_03777,Telugu,Dravidian,Female,0.636375,Off,off,Off,off,0.0,0,0,0,1
svarah_03783,Marathi,Indo-Aryan,Male,1.5798125,The reply is yes,the reply is yes,The reply is yes,the reply is yes,0.0,0,0,0,4
svarah_03785,Gujarati,Indo-Aryan,Male,4.7249375,"enough sporting facilities are available, but",enough sporting facilities are available but,Enough sporting facilities are available but,enough sporting facilities are available but,0.0,0,0,0,6
svarah_03790,Bodo,Sino-Tibetan,Female,0.56875,Four,four,Four,four,0.0,0,0,0,1
svarah_03798,Bodo,Sino-Tibetan,Male,5.233,So people can easily enjoy the glory of this river,so people can easily enjoy the glory of this river,So people can easily enjoy the glory of this river.,so people can easily enjoy the glory of this river,0.0,0,0,0,10
svarah_03818,Bodo,Sino-Tibetan,Female,0.328,Four,four,Four,four,0.0,0,0,0,1
svarah_03836,Bodo,Sino-Tibetan,Male,6.9975625,The quality of education in Assam is much better compared to many other states in India,the quality of education in assam is much better compared to many other states in india,The quality of education in Assam is much better compared to many other states in India.,the quality of education in assam is much better compared to many other states in india,0.0,0,0,0,16
svarah_03847,Odia,Indo-Aryan,Female,9.9725625,I had music exam but unfortunately that day I had not remembered. I could not remember lyrics of that song,i had music exam but unfortunately that day i had not remembered i could not remember lyrics of that song,So I had music exam but unfortunately that day I had not remember. I could not remember the lyrics of that song.,so i had music exam but unfortunately that day i had not remember i could not remember the lyrics of that song,0.15,1,0,2,20
svarah_03866,Tamil,Dravidian,Female,0.469375,Agree,agree,Agree,agree,0.0,0,0,0,1
svarah_03883,Bodo,Sino-Tibetan,Female,0.96,Lakhimpur,lakhimpur,Lakhimpur,lakhimpur,0.0,0,0,0,1
svarah_03890,Tamil,Dravidian,Male,0.2164375,Help,help,Help,help,0.0,0,0,0,1
svarah_03897,Konkani,Indo-Aryan,Male,9.345,A player will typically execute a smash when the opponent has returned a ball that bounces too high or too close to the net,a player will typically execute a smash when the opponent has returned a ball that bounces too high or too close to the net,A player will typically execute a smash when the opponent has returned a ball that bounces too high or too close to the net.,a player will typically execute a smash when the opponent has returned a ball that bounces too high or too close to the net,0.0,0,0,0,24
svarah_03913,Urdu,Indo-Aryan,Female,0.421375,Bird,bird,Bird,bird,0.0,0,0,0,1
svarah_03925,Kannada,Dravidian,Male,0.7015,Five,five,Five,five,0.0,0,0,0,1
svarah_03938,Bodo,Sino-Tibetan,Female,14.40375,"So Mwsou thukhwinai is one of the main parts of the Baisagu festival. In the day of Mwsou thukhwinai, the cattle are bathed in the bank of the river.",so mwsou thukhwinai is one of the main parts of the baisagu festival in the day of mwsou thukhwinai the cattle are bathed in the bank of the river,"Mosou thukhainai is one of the main parts of the Baisagu festival. In the day of Mosou thukhainai, like the cattle are bathed in the bank of river.",mosou thukhainai is one of the main parts of the baisagu festival in the day of mosou thukhainai like the cattle are bathed in the bank of river,0.2413793103448276,4,2,1,29
svarah_03946,Telugu,Dravidian,Female,7.9451875,"Previously, there used to be only few movie theaters. Now, the number of theaters have increased.",previously there used to be only few movie theaters now the number of theaters have increased,Previously there used to be only few movie theaters. Now the number of theaters have increased.,previously there used to be only few movie theaters now the number of theaters have increased,0.0,0,0,0,16
svarah_03956,Tamil,Dravidian,Female,0.5349375,Happy,happy,Happy,happy,0.0,0,0,0,1
svarah_03958,Malayalam,Dravidian,Female,8.6265,then the advice that was given to Santiago is the core of the novel's philosophy and motive that plays throughout it,then the advice that was given to santiago is the core of the novel's philosophy and motive that plays throughout it,Then the advice that was given to Santiago is the core of the novel's philosophy and motive that plays throughout it.,then the advice that was given to santiago is the core of the novel's philosophy and motive that plays throughout it,0.0,0,0,0,21
svarah_03992,Sindhi,Indo-Aryan,Male,2.6689375,English language is used,english language is used,English language is used,english language is used,0.0,0,0,0,4
svarah_03996,Malayalam,Dravidian,Male,4.8494375,made the lingua franca of India. It should be. It should have been better than English,made the lingua franca of india it should be it should have been better than english,made the lingua franca of India. It should be. It should have been better than English.,made the lingua franca of india it should be it should have been better than english,0.0,0,0,0,16
svarah_04054,Bodo,Sino-Tibetan,Female,18.473125,For me neem oil is the best homemade natural pesticide as of now. Like when I had not tried this pesticides then the seeds were not sprouting and some plants were too weak,for me neem oil is the best homemade natural pesticide as of now like when i had not tried this pesticides then the seeds were not sprouting and some plants were too weak,"For me, neem oil is the best homemade natural pesticide as of now. Like, when I had not tried these pesticides, then the seeds were not sprouting, then some plants were too weak.",for me neem oil is the best homemade natural pesticide as of now like when i had not tried these pesticides then the seeds were not sprouting then some plants were too weak,0.06060606060606061,2,0,0,33
svarah_04075,Punjabi,Indo-Aryan,Female,9.5599375,"Being able to fluently converse in English and write English has opened up many career paths for me, thereby extending my professional career globally as well",being able to fluently converse in english and write english has opened up many career paths for me thereby extending my professional career globally as well,"Being able to fluently converse in English and write English has opened up many career paths for me, thereby extending my professional career globally as well.",being able to fluently converse in english and write english has opened up many career paths for me thereby extending my professional career globally as well,0.0,0,0,0,26
svarah_04095,Nepali,Indo-Aryan,Female,1.2666875,because,because,because,because,0.0,0,0,0,1
svarah_04096,Bengali,Indo-Aryan,Male,1.399875,Indian Museum,indian museum,Indian Museum,indian museum,0.0,0,0,0,2
svarah_04126,Kashmiri,Indo-Aryan,Male,4.070625,What is the maximum I can take out from my Airtel Payments Bank account?,what is the maximum i can take out from my airtel payments bank account,What is the maximum I can take out from my Airtel Payments back account?,what is the maximum i can take out from my airtel payments back account,0.07142857142857142,1,0,0,14
svarah_04161,Tamil,Dravidian,Male,7.8526875,"With the technological advancement and growing facilities, the domain of sports has seen a sea change lately.",with the technological advancement and growing facilities the domain of sports has seen a sea change lately,"With the technological advancement and growing facilities, the domain of sports has seen a sea change lately.",with the technological advancement and growing facilities the domain of sports has seen a sea change lately,0.0,0,0,0,17
svarah_04179,Maithili,Indo-Aryan,Female,7.2605,"Third which is very important. So, too much unused space might not work for our photo",third which is very important so too much unused space might not work for our photo,"Third, which is very important, so too much unused space might not work for our photo.",third which is very important so too much unused space might not work for our photo,0.0,0,0,0,16
svarah_04192,Assamese,Indo-Aryan,Male,0.3464375,Left,left,Left,left,0.0,0,0,0,1
svarah_04201,Tamil,Dravidian,Female,6.2485625,Banjara handicrafts are created with patchwork and geometric patterns and such quilts are most known among them,banjara handicrafts are created with patchwork and geometric patterns and such quilts are most known among them,Banjara handicrafts are created with patchwork and geometric patterns and such quilts are most known among them.,banjara handicrafts are created with patchwork and geometric patterns and such quilts are most known among them,0.0,0,0,0,17
svarah_04214,Bodo,Sino-Tibetan,Female,4.97925,It is ready to accept and adopt words from other languages.,it is ready to accept and adopt words from other languages,It is ready to accept and adopt words from other languages.,it is ready to accept and adopt words from other languages,0.0,0,0,0,11
svarah_04215,Gujarati,Indo-Aryan,Male,5.7845,because this is how languages work and,because this is how languages work and,because this is how languages work and,because this is how languages work and,0.0,0,0,0,7
svarah_04227,Tamil,Dravidian,Male,7.12,"Government offers a number of scholarships, laptops, endowment prizes to underprivileged",government offers a number of scholarships laptops endowment prizes to underprivileged,"Government offers a number of scholarships, laptops, endowment prizes to underprivileged",government offers a number of scholarships laptops endowment prizes to underprivileged,0.0,0,0,0,11
svarah_04233,Bengali,Indo-Aryan,Male,4.0329375,There are various notable landmarks and tourist attractions in Kolkata.,there are various notable landmarks and tourist attractions in kolkata,There are various notable landmarks and tourist attractions in Kolkata.,there are various notable landmarks and tourist attractions in kolkata,0.0,0,0,0,10
svarah_04240,Bodo,Sino-Tibetan,Female,17.0,"Today, art is much easier to access. Earlier, we had to visit a museum to see art.",today art is much easier to access earlier we had to visit a museum to see art,"Today, the art is much easier to access as access like earlier we had to visit to a museum to see.",today the art is much easier to access as access like earlier we had to visit to a museum to see,0.35294117647058826,0,1,5,17
svarah_04245,Kannada,Dravidian,Male,0.8375625,Bangalore,bangalore,Bangalore,bangalore,0.0,0,0,0,1
svarah_04247,Kashmiri,Indo-Aryan,Female,5.361,I've drawn the picture of different faces that was set up on a table in front of me by my drawing teacher,i've drawn the picture of different faces that was set up on a table in front of me by my drawing teacher,I have drawn the picture of different vases that were set up on a table in front of me by my drawing teacher.,i have drawn the picture of different vases that were set up on a table in front of me by my drawing teacher,0.18181818181818182,3,0,1,22
svarah_04268,Malayalam,Dravidian,Male,9.645125,Give me the list of contacts who I have received money from in the last month on all payment apps,give me the list of contacts who i have received money from in the last month on all payment apps,Give me the list of contacts who I have received money from in the last month on all payment apps.,give me the list of contacts who i have received money from in the last month on all payment apps,0.0,0,0,0,20
svarah_04288,Tamil,Dravidian,Male,3.1838125,it requires intense efforts to sound natural.,it requires intense efforts to sound natural,It requires intense efforts to sound natural.,it requires intense efforts to sound natural,0.0,0,0,0,7
svarah_04325,Tamil,Dravidian,Male,0.827875,Yes,yes,Yes,yes,0.0,0,0,0,1
svarah_04336,Kashmiri,Indo-Aryan,Female,8.20825,Any visitor descending in the valley gets enchanted by the ornamental facade of the states and buildings of Kashmir studded with such artifacts.,any visitor descending in the valley gets enchanted by the ornamental facade of the states and buildings of kashmir studded with such artifacts,Any visitor descending in the valley gets enchanted by the ornamental facade of the states and buildings of Kashmir studded with such artifacts.,any visitor descending in the valley gets enchanted by the ornamental facade of the states and buildings of kashmir studded with such artifacts,0.0,0,0,0,23
svarah_04355,Marathi,Indo-Aryan,Female,4.5139375,Chaturdashi is the 14th day of the lunar fortnight.,chaturdashi is the 14th day of the lunar fortnight,Chaturdashi is the 14th day of lunar fortnight.,chaturdashi is the 14th day of lunar fortnight,0.1111111111111111,0,1,0,9
svarah_04361,Bodo,Sino-Tibetan,Female,16.6458125,Second is teaching mandala. So it is considered as symbolic. Each and every line and the color that is used in the drawing represent different aspects of Buddhism.,second is teaching mandala so it is considered as symbolic each and every line and the color that is used in the drawing represent different aspects of buddhism,The second is teaching mandala. So it is considered as symbolic. Each and every line and the color that is used in the drawing represent different aspects of Buddhism.,the second is teaching mandala so it is considered as symbolic each and every line and the color that is used in the drawing represent different aspects of buddhism,0.03571428571428571,0,0,1,28
svarah_04364,Bodo,Sino-Tibetan,Male,7.975375,"High, huge mountains caved with snow glaciers that flow as far as the eye can see.",high huge mountains caved with snow glaciers that flow as far as the eye can see,"High, huge mountains carved with snow glaciers that flow as far as the eye can see.",high huge mountains carved with snow glaciers that flow as far as the eye can see,0.0625,1,0,0,16
svarah_04387,Bodo,Sino-Tibetan,Female,8.89,"And the banana are exported to Bhutan, Nepal, and Bangladesh.",and the banana are exported to bhutan nepal and bangladesh,"and the banana are exported to Bhutan, Nepal and Bangladesh.",and the banana are exported to bhutan nepal and bangladesh,0.0,0,0,0,10
svarah_04405,Bengali,Indo-Aryan,Female,0.2619375,Dog,dog,Dog,dog,0.0,0,0,0,1
svarah_04418,Bodo,Sino-Tibetan,Male,1.133625,India,india,India,india,0.0,0,0,0,1
svarah_04422,Hindi,Indo-Aryan,Male,10.50025,"I learned English from school as my primary language and this language has a global acceptance. So, it's a great experience learning and knowing this language.",i learned english from school as my primary language and this language has a global acceptance so it's a great experience learning and knowing this language,I learned English from school as my primary language and this language has a global acceptance so it's a great experience learning and knowing this language.,i learned english from school as my primary language and this language has a global acceptance so it's a great experience learning and knowing this language,0.0,0,0,0,26
svarah_04424,Kannada,Dravidian,Female,3.81625,These are all some of the famous and,these are all some of the famous and,These are all some of the famous and,these are all some of the famous and,0.0,0,0,0,8
svarah_04458,Urdu,Indo-Aryan,Female,0.649625,Jump,jump,Jump,jump,0.0,0,0,0,1
svarah_04471,Nepali,Indo-Aryan,Female,6.0005625,"like naturally we were just cooking our ancestor or our mother, our",like naturally we were just cooking our ancestor or our mother our,Like naturally we were just cooking our ancestor or our mother or,like naturally we were just cooking our ancestor or our mother or,0.08333333333333333,1,0,0,12
svarah_04481,Kannada,Dravidian,Male,3.667125,I cannot comment on this because I am not a novelist,i cannot comment on this because i am not a novelist,I cannot comment on this because I am not a novelist.,i cannot comment on this because i am not a novelist,0.0,0,0,0,11
svarah_04485,Tamil,Dravidian,Female,11.7006875,people among the ancestors will be chosen as the family deity for the set of people. So this is one of the major traditions followed in this area,people among the ancestors will be chosen as the family deity for the set of people so this is one of the major traditions followed in this area,"people among the ancestor will be chosen as the family deity for the set of people. So this is one of the major, you know, tradition followed in this area.",people among the ancestor will be chosen as the family deity for the set of people so this is one of the major you know tradition followed in this area,0.14285714285714285,2,0,2,28
svarah_04491,Bodo,Sino-Tibetan,Male,4.265625,a lot of elderly people gathered there,a lot of elderly people gathered there,a lot of elderly people gather there and,a lot of elderly people gather there and,0.2857142857142857,1,0,1,7
svarah_04497,Bengali,Indo-Aryan,Female,3.52,"And the variety of photos that my father took,",and the variety of photos that my father took,and the variety of photos that my father took,and the variety of photos that my father took,0.0,0,0,0,9
svarah_04525,Bodo,Sino-Tibetan,Male,3.375375,"full of hills, plains and rivers",full of hills plains and rivers,"full of hills, plains, and rivers.",full of hills plains and rivers,0.0,0,0,0,6
svarah_04562,Tamil,Dravidian,Female,4.3791875,Add Fendo Two Fold Umbrella worth rupees R,add fendo two fold umbrella worth rupees r,Add Fendo two fold umbrella worth rupees are,add fendo two fold umbrella worth rupees are,0.125,1,0,0,8
svarah_04566,Bodo,Sino-Tibetan,Female,5.309875,Speakers can use it to express a wide range of emotions and thoughts.,speakers can use it to express a wide range of emotions and thoughts,Speakers can use it to express a wide range of emotions and thoughts.,speakers can use it to express a wide range of emotions and thoughts,0.0,0,0,0,13
svarah_04595,Dogri,Indo-Aryan,Female,1.92625,what is the date next Wednesday,what is the date next wednesday,What is the date next Wednesday?,what is the date next wednesday,0.0,0,0,0,6
svarah_04604,Kannada,Dravidian,Male,0.8039375,"Karnataka,",karnataka,Karnataka,karnataka,0.0,0,0,0,1
svarah_04664,Nepali,Indo-Aryan,Female,20.2005,each person or each house keeps tikka red or white color tikkas in their homes. On the seventh day of Navratha Phulpati Shobha Yatra is done or held on that day they,each person or each house keeps tikka red or white color tikkas in their homes on the seventh day of navratha phulpati shobha yatra is done or held on that day they,"Each person or each house keeps tika red or white color tikas in their homes. On the seventh day of Navratri, Fulpati Shobhayatra is done or held. On that day they",each person or each house keeps tika red or white color tikas in their homes on the seventh day of navratri fulpati shobhayatra is done or held on that day they,0.1875,5,1,0,32
svarah_04668,Bodo,Sino-Tibetan,Female,3.5243125,The healing mandala is made for meditation.,the healing mandala is made for meditation,The healing mandala is made for meditation.,the healing mandala is made for meditation,0.0,0,0,0,7
svarah_04671,Malayalam,Dravidian,Male,3.9599375,One of the government initiatives is Life Mission Plan.,one of the government initiatives is life mission plan,One of the government initiatives is Life Mission Plan.,one of the government initiatives is life mission plan,0.0,0,0,0,9
svarah_04701,Urdu,Indo-Aryan,Male,12.652625,"when a person suffers from a life-taking disease, etc. In all these situations, and many other than these",when a person suffers from a life taking disease etc in all these situations and many other than these,"When a person suffers from a life-taking disease, etcetera, in all these situations and many other than these.",when a person suffers from a life taking disease etcetera in all these situations and many other than these,0.05263157894736842,1,0,0,19
svarah_04706,Kannada,Dravidian,Male,3.00125,Snacks delivered yesterday had expired.,snacks delivered yesterday had expired,Snacks delivered yesterday had expired,snacks delivered yesterday had expired,0.0,0,0,0,5
svarah_04709,Urdu,Indo-Aryan,Female,10.4973125,I'm not personally very fond of escape rooms or adventure games I haven't been to one so I'm not really aware of all that But I've heard,i'm not personally very fond of escape rooms or adventure games i haven't been to one so i'm not really aware of all that but i've heard,"Um, I'm not personally very fond of escape rooms or adventure games. I haven't been to one, so I'm not really aware of all that, but I've heard.",um i'm not personally very fond of escape rooms or adventure games i haven't been to one so i'm not really aware of all that but i've heard,0.037037037037037035,0,0,1,27
svarah_04712,Assamese,Indo-Aryan,Male,2.6070625,i have a doctor's appointment at two p. m. today,i have a doctor's appointment at two p m today,I have a doctor's appointment at 2 PM today.,i have a doctor's appointment at 2 pm today,0.3,2,1,0,10
svarah_04715,Assamese,Indo-Aryan,Male,10.051,"Crossing west to east its drainage basin covers nearly 80% of Beed District, making it the most important river within the district.",crossing west to east its drainage basin covers nearly 80 of beed district making it the most important river within the district,"Crossing West to East, its drainage basin covers nearly eighty percent of Bid district, making it the most important river within the district.",crossing west to east its drainage basin covers nearly eighty percent of bid district making it the most important river within the district,0.13636363636363635,2,0,1,22
svarah_04717,Malayalam,Dravidian,Female,1.132375,get me some food,get me some food,Get me some food,get me some food,0.0,0,0,0,4
svarah_04720,Odia,Indo-Aryan,Female,2.9464375,What is the best offer on Non veg Items,what is the best offer on non veg items,What is the best offer on non-veg items?,what is the best offer on non veg items,0.0,0,0,0,9
svarah_04726,Hindi,Indo-Aryan,Male,4.7375,"Five international cities are Bangkok, Paris, London, Dubai, Singapore.",five international cities are bangkok paris london dubai singapore,"Five International Cities Are Bangkok, Paris, London, Dubai, Singapore.",five international cities are bangkok paris london dubai singapore,0.0,0,0,0,9
svarah_04732,Malayalam,Dravidian,Male,5.149375,"Similarly, any other major foreign language is acceptable",similarly any other major foreign language is acceptable,"Similarly, any other major foreign language is acceptable.",similarly any other major foreign language is acceptable,0.0,0,0,0,8
svarah_04757,Bodo,Sino-Tibetan,Female,13.0000625,"The second day is called Manu Bihu. Men, women, and children wear new clothes.",the second day is called manu bihu men women and children wear new clothes,"The second day is called Manu Bihu. Men, women, children wear new clothes.",the second day is called manu bihu men women children wear new clothes,0.07142857142857142,0,1,0,14
svarah_04774,Malayalam,Dravidian,Male,3.229625,English having its presence all over the world,english having its presence all over the world,English having its presence all over the world.,english having its presence all over the world,0.0,0,0,0,8
svarah_04777,Kannada,Dravidian,Female,5.0995,to students who come from other states as well as to the native children,to students who come from other states as well as to the native children,to students who come from other states as well as to the native children,to students who come from other states as well as to the native children,0.0,0,0,0,14
svarah_04794,Tamil,Dravidian,Female,5.883,"My Amazon Pay QR code scanner is not working properly, what should I do ?",my amazon pay qr code scanner is not working properly what should i do,My Amazon Pay QR code scanner is not working properly. What should I do?,my amazon pay qr code scanner is not working properly what should i do,0.0,0,0,0,14
svarah_04844,Kannada,Dravidian,Female,4.900125,there is really shining stars all around,there is really shining stars all around,There is really shining stars all around.,there is really shining stars all around,0.0,0,0,0,7
svarah_04894,Bodo,Sino-Tibetan,Female,10.17375,"During his reign, the Marwari horse was introduced, becoming Shah Jahan's favorite, and various Mughal cannons were mass-produced in the Jaigarh Fort.",during his reign the marwari horse was introduced becoming shah jahan's favorite and various mughal cannons were mass produced in the jaigarh fort,"During his reign, the Marwari horse was introduced, becoming Shah Jahan's favorite, and various Mughal cannons were mass produced in the Jaigarh Fort.",during his reign the marwari horse was introduced becoming shah jahan's favorite and various mughal cannons were mass produced in the jaigarh fort,0.0,0,0,0,23
svarah_04928,Bodo,Sino-Tibetan,Female,20.03875,Fourth is a sand mandala. It is made of intricate designs. A variety of symbols are made from colored sand. And the symbols used in the mandala represent the transience of human life.,fourth is a sand mandala it is made of intricate designs a variety of symbols are made from colored sand and the symbols used in the mandala represent the transience of human life,Fourth is a sand mandala. It is made of intricate designs. A variety of symbols are made from colored sand and the symbols used in the mandala represent the transience of human life.,fourth is a sand mandala it is made of intricate designs a variety of symbols are made from colored sand and the symbols used in the mandala represent the transience of human life,0.0,0,0,0,33
svarah_04943,Maithili,Indo-Aryan,Male,5.5429375,gathered all the required materials for the recipe,gathered all the required materials for the recipe,gathered all the required materials for the recipe,gathered all the required materials for the recipe,0.0,0,0,0,8
svarah_04951,Bodo,Sino-Tibetan,Male,3.499125,And my second visit was to Nagpur,and my second visit was to nagpur,and my second visit was to Nagpur,and my second visit was to nagpur,0.0,0,0,0,7
svarah_04959,Telugu,Dravidian,Female,1.6306875,"taxis,",taxis,Taxis,taxis,0.0,0,0,0,1
svarah_04970,Punjabi,Indo-Aryan,Female,0.573875,Four,four,Four,four,0.0,0,0,0,1
svarah_04976,Telugu,Dravidian,Male,0.614375,Backward,backward,Backward,backward,0.0,0,0,0,1
svarah_04991,Odia,Indo-Aryan,Male,5.8231875,it contributes to the growth of the district in general,it contributes to the growth of the district in general,It contributes to the growth of the district in general.,it contributes to the growth of the district in general,0.0,0,0,0,10
svarah_04995,Bodo,Sino-Tibetan,Male,2.6581875,show me all Groundnuts items,show me all groundnuts items,Show me all groundnuts items,show me all groundnuts items,0.0,0,0,0,5
svarah_05026,Telugu,Dravidian,Female,2.23425,what day of the week is twelveth,what day of the week is twelveth,What day of the week is 12th?,what day of the week is 12th,0.14285714285714285,1,0,0,7
svarah_05027,Dogri,Indo-Aryan,Male,2.14,The business sector in our states,the business sector in our states,The business sector in our states,the business sector in our states,0.0,0,0,0,6
svarah_05039,Malayalam,Dravidian,Male,4.9080625,Can you speak 5 numbers between 10 to 10000?,can you speak 5 numbers between 10 to 10000,Can you speak five numbers between ten to ten thousand?,can you speak five numbers between ten to ten thousand,0.4444444444444444,3,0,1,9
svarah_05064,Bodo,Sino-Tibetan,Male,7.4150625,List all the AICTE approved institutes in the academic year 2019 - 2020,list all the aicte approved institutes in the academic year 2019 2020,List all the AICTE approved institutes in the academic year 2019-2020.,list all the aicte approved institutes in the academic year 2019 2020,0.0,0,0,0,12
svarah_05068,Malayalam,Dravidian,Female,5.3371875,I would like to turn on the notifications for offers and rewards in Google Pay,i would like to turn on the notifications for offers and rewards in google pay,I would like to turn on the notifications for offers and rewards in Google Pay.,i would like to turn on the notifications for offers and rewards in google pay,0.0,0,0,0,15
svarah_05070,Hindi,Indo-Aryan,Male,3.81425,Also his interviews with celebrity guests,also his interviews with celebrity guests,"Uh, also his interviews with celebrity guests.",uh also his interviews with celebrity guests,0.16666666666666666,0,0,1,6
svarah_05077,Maithili,Indo-Aryan,Male,3.630375,Set a reminder for my pending payment to contact Sumaya,set a reminder for my pending payment to contact sumaya,Set a reminder for my pending payment to contact Sumaya,set a reminder for my pending payment to contact sumaya,0.0,0,0,0,10
svarah_05087,Bodo,Sino-Tibetan,Female,9.0500625,rich display of local delicacies and tribes of Majuli.,rich display of local delicacies and tribes of majuli,Rich display of local delicacies and tribes of Majuli,rich display of local delicacies and tribes of majuli,0.0,0,0,0,9
svarah_05107,Bodo,Sino-Tibetan,Female,4.8478125,What are the new products with discounts of at least 90 %,what are the new products with discounts of at least 90,What are the new products with discounts of at least ninety percent?,what are the new products with discounts of at least ninety percent,0.18181818181818182,1,0,1,11
svarah_05110,Bodo,Sino-Tibetan,Male,6.47525,"in the Himalayas, we see wide open valleys of nothingness that connect the mountains together.",in the himalayas we see wide open valleys of nothingness that connect the mountains together,"In the Himalayas, we see quite often valleys of nothingness that connect the mountain together.",in the himalayas we see quite often valleys of nothingness that connect the mountain together,0.2,3,0,0,15
svarah_05127,Kannada,Dravidian,Female,3.188375,A high alert has been declared throughout the state,a high alert has been declared throughout the state,A high alert has been declared throughout the state.,a high alert has been declared throughout the state,0.0,0,0,0,9
svarah_05128,Bodo,Sino-Tibetan,Female,7.6198125,"Basically, English is a language where speakers are able to communicate their thoughts and ideas,",basically english is a language where speakers are able to communicate their thoughts and ideas,Basically English is a language where speakers are able to communicate their thoughts and ideas.,basically english is a language where speakers are able to communicate their thoughts and ideas,0.0,0,0,0,15
svarah_05148,Bodo,Sino-Tibetan,Male,0.1870625,Skip,skip,Keep,keep,1.0,1,0,0,1
svarah_05158,Bodo,Sino-Tibetan,Male,0.6858125,Disagree,disagree,disagree,disagree,0.0,0,0,0,1
svarah_05171,Malayalam,Dravidian,Female,12.1389375,banks are regulated by the federal government and sometimes state governments to try to keep to them from taking on too much risk and imperiling the economy,banks are regulated by the federal government and sometimes state governments to try to keep to them from taking on too much risk and imperiling the economy,Banks are regulated by the federal government and sometimes state governments to try to keep to them from taking on too much risk and imperiling the economy.,banks are regulated by the federal government and sometimes state governments to try to keep to them from taking on too much risk and imperiling the economy,0.0,0,0,0,27
svarah_05184,Gujarati,Indo-Aryan,Male,6.24225,in India English is spoken with I think 20 or 50 accents,in india english is spoken with i think 20 or 50 accents,"In India, English is spoken with I think 20 or 50 accents.",in india english is spoken with i think 20 or 50 accents,0.0,0,0,0,12
svarah_05212,Hindi,Indo-Aryan,Male,6.0521875,Why did I get the reminder for FASTag payment even after completing that transaction yesterday?,why did i get the reminder for fastag payment even after completing that transaction yesterday,Why did I get reminder for Fastag payment even after completing that transaction yesterday?,why did i get reminder for fastag payment even after completing that transaction yesterday,0.06666666666666667,0,1,0,15
svarah_05239,Maithili,Indo-Aryan,Male,0.923375,Guddu Jha,guddu jha,Gooddu Jha,gooddu jha,0.5,1,0,0,2
svarah_05253,Marathi,Indo-Aryan,Female,2.090375,999,999,999,999,0.0,0,0,0,1
svarah_05269,Maithili,Indo-Aryan,Male,0.6536875,and the,and the,and the,and the,0.0,0,0,0,2
svarah_05288,Bodo,Sino-Tibetan,Female,10.7229375,Use my UAN number 116195929553 to generate EPFO passbook statement,use my uan number 116195929553 to generate epfo passbook statement,Use my UAN number 116195929553 to generate EPFO passbook statement.,use my uan number 116195929553 to generate epfo passbook statement,0.0,0,0,0,10
svarah_05289,Bodo,Sino-Tibetan,Male,4.5705625,I want to buy Delight Nuts Roasted Pistachios worth 500 rupees,i want to buy delight nuts roasted pistachios worth 500 rupees,I want to buy Delight Nuts Roasted Pistachios worth ₹500.,i want to buy delight nuts roasted pistachios worth 500,0.09090909090909091,0,1,0,11
svarah_05297,Bodo,Sino-Tibetan,Male,4.3734375,"IIT Guwahati, Cotton University, Cotton College",iit guwahati cotton university cotton college,"IIT, Guwahati, Cotton University, Cotton College",iit guwahati cotton university cotton college,0.0,0,0,0,6
svarah_05307,Malayalam,Dravidian,Female,4.616375,"There are a lot of educational institutions in my state,",there are a lot of educational institutions in my state,There are a lot of educational institutions in my state.,there are a lot of educational institutions in my state,0.0,0,0,0,10
svarah_05356,Malayalam,Dravidian,Female,12.008375,"Dungan was, however, heavily criticised by the conservative Hindu society for introducing controversially intimate scenes between Bhagavathar and the heroine Santhanalakshmi.",dungan was however heavily criticised by the conservative hindu society for introducing controversially intimate scenes between bhagavathar and the heroine santhanalakshmi,"Duncan was, however, heavily criticized by the conservative Hindu society for introducing controversially intimate scenes between Bhagavathar and the heroine Santana Lakshmi.",duncan was however heavily criticized by the conservative hindu society for introducing controversially intimate scenes between bhagavathar and the heroine santana lakshmi,0.19047619047619047,3,0,1,21
